PO12,50.8,-1.12
PO13,50.83,-1.17
PO14,50.85,-1.19
PO15,50.85,-1.2
PO16,50.85,-1.18
PO17,50.9,-1.18
PO18,50.86,-0.78
PO19,50.83,-0.78
PO2,50.81,-1.08
PO20,50.73,-0.79
PO21,50.79,-0.68
PO22,50.83,-0.62
PO3,50.81,-1.06
PO30,50.7,-1.3
PO31,50.76,-1.3
PO32,50.76,-1.29
PO33,50.72,-1.14
PO34,50.72,-1.11
PO35,50.69,-1.08
PO36,50.67,-1.14
PO37,50.63,-1.18
PO38,50.6,-1.21
PO39,50.69,-1.53
PO4,50.8,-1.07
PO40,50.68,-1.53
PO41,50.71,-1.47
PO5,50.79,-1.08
PO6,50.85,-1.03
PO7,50.88,-1.04
PO8,50.91,-0.99
PO9,50.85,-0.98
PR0,53.76,-2.68
PR1,53.75,-2.73
PR11,53.76,-2.68
PR2,53.75,-2.71
PR25,53.69,-2.71
PR26,53.71,-2.7
PR3,53.95,-2.77
PR4,53.79,-2.75
PR5,53.73,-2.62
PR6,53.65,-2.63
PR7,53.65,-2.63
PR8,53.65,-3
PR9,53.65,-3
RG1,51.46,-0.97
RG10,51.48,-0.86
RG11,51.41,-0.84
RG12,51.42,-0.77
RG13,51.4,-1.33
RG14,51.4,-1.32
RG15,51.35,-1.4
RG16,51.5,-1.29
RG17,51.41,-1.52
RG18,51.49,-1.24
RG19,51.4,-1.29
RG2,51.42,-0.97
RG20,51.35,-1.4
RG21,51.28,-1.11
RG22,51.25,-1.1
RG23,51.25,-1.18
RG24,51.26,-1.04
RG25,51.26,-0.94
RG26,51.34,-1.13
RG27,51.32,-1.02
RG28,51.23,-1.34
RG29,51.26,-0.94
RG3,51.46,-0.99
RG30,51.46,-0.99
RG31,51.44,-1.05
RG4,51.47,-0.97
RG40,51.41,-0.84
RG41,51.41,-0.84
RG42,51.42,-0.77
RG45,51.37,-0.82
RG5,51.46,-0.92
RG6,51.46,-0.95
RG7,51.39,-0.97
RG8,51.52,-1.13
RG9,51.54,-0.9
RH1,51.24,-0.16
RH10,51.12,-0.19
RH11,51.12,-0.2
RH12,51.1,-0.24
RH13,51.05,-0.32
RH14,51.04,-0.52
RH15,50.95,-0.13
RH16,51.01,-0.1
RH17,51.01,-0.1
RH18,51.1,0.03
RH19,51.13,-0.01
RH2,51.24,-0.2
RH20,50.96,-0.51
RH3,51.24,-0.26
RH4,51.23,-0.33
RH5,51.23,-0.32
RH6,51.17,-0.18
RH7,51.17,-0.02
RH77,51.14,-0.17
RH8,51.26,-0.01
RH9,51.25,-0.07
RM1,51.58,0.18
RM10,51.55,0.17
RM11,51.57,0.19
RM12,51.56,0.19
RM13,51.52,0.19
RM14,51.56,0.25
RM15,51.5,0.26
RM16,51.48,0.3
RM17,51.49,0.32
RM18,51.46,0.35
RM19,51.48,0.32
RM2,51.58,0.19
RM20,51.49,0.28
RM3,51.59,0.21
RM4,51.65,0.14
RM5,51.6,0.16
RM50,51.57,0.17
RM6,51.57,0.13
RM7,51.57,0.18
RM8,51.56,0.15
RM9,51.54,0.12
S1,53.38,-1.46
S10,53.37,-1.53
S11,53.36,-1.51
S12,53.36,-1.43
S13,53.36,-1.39
S14,53.34,-1.45
S17,53.34,-1.55
S18,53.3,-1.45
S19,53.33,-1.36
S2,53.37,-1.42
S20,53.35,-1.34
S21,53.32,-1.32
S25,53.39,-1.22
S26,53.36,-1.26
S3,53.39,-1.47
S30,53.32,-1.7
S31,53.36,-1.3
S32,53.33,-1.65
S33,53.35,-1.69
S35,53.43,-1.54
S36,53.48,-1.59
S4,53.4,-1.46
S40,53.24,-1.43
S41,53.22,-1.41
S42,53.2,-1.4
S43,53.26,-1.4
S44,53.23,-1.39
S45,53.16,-1.48
S49,53.24,-1.43
S5,53.44,-1.45
S6,53.43,-1.49
S60,53.43,-1.36
S61,53.43,-1.37
S62,53.46,-1.34
S63,53.55,-1.31
S64,53.5,-1.28
S65,53.43,-1.36
S66,53.42,-1.28
S7,53.37,-1.49
S70,53.55,-1.48
S71,53.55,-1.48
S72,53.55,-1.35
S73,53.52,-1.4
S74,53.5,-1.46
S75,53.56,-1.49
S8,53.36,-1.48
S80,53.3,-1.12
S81,53.31,-1.12
S9,53.41,-1.43
S95,53.4,-1.43
S96,53.4,-1.42
S97,53.51,-1.33
S98,53.4,-1.43
S99,53.4,-1.43
SA1,51.65,-3.92
SA10,51.66,-3.85
SA11,51.66,-3.81
SA12,51.59,-3.8
SA13,51.59,-3.78
SA14,51.76,-4.12
SA15,51.68,-4.16
SA16,51.69,-4.25
SA17,51.72,-4.24
SA18,51.81,-3.87
SA19,51.89,-3.99
SA2,51.62,-3.97
SA20,51.99,-3.8
SA3,51.59,-4.2
SA31,51.86,-4.31
SA32,51.89,-4.27
SA33,51.82,-4.5
SA34,51.82,-4.62
SA35,51.98,-4.49
SA36,51.96,-4.61
SA37,52.03,-4.58
SA38,52.04,-4.47
SA39,52,-4.26
SA4,51.75,-4.05
SA40,52.07,-4.15
SA41,52.03,-4.68
SA42,52.02,-4.83
SA43,52.09,-4.66
SA44,52.04,-4.31
SA45,52.21,-4.36
SA46,52.24,-4.26
SA47,52.19,-4.31
SA48,52.11,-4.08
SA5,51.64,-3.98
SA6,51.68,-3.91
SA61,51.8,-4.97
SA62,51.79,-5.02
SA63,51.85,-4.88
SA64,52,-5
SA65,52,-4.98
SA66,51.83,-4.73
SA67,51.8,-4.74
SA68,51.73,-4.75
SA69,51.71,-4.7
SA7,51.67,-3.91
SA70,51.67,-4.7
SA71,51.67,-4.91
SA72,51.69,-4.92
SA73,51.72,-5.02
SA8,51.72,-3.85
SA80,51.65,-3.92
SA9,51.77,-3.77
SA99,51.67,-3.95
SE1,51.5,-0.1
SE10,51.49,0.01
SE11,51.49,-0.11
SE12,51.45,0.01
SE13,51.46,-0.01
SE14,51.47,-0.05
SE15,51.48,-0.07
SE16,51.49,-0.04
SE17,51.49,-0.09
SE18,51.48,0.08
SE19,51.42,-0.09
SE1P,51.49,-0.08
SE2,51.48,0.12
SE20,51.41,-0.06
SE21,51.43,-0.09
SE22,51.45,-0.07
SE23,51.44,-0.05
SE24,51.46,-0.09
SE25,51.4,-0.08
SE26,51.43,-0.05
SE27,51.44,-0.11
SE28,51.49,0.09
SE3,51.47,0.02
SE4,51.45,-0.03
SE5,51.48,-0.09
SE6,51.45,-0.01
SE7,51.48,0.03
SE8,51.49,-0.03
SE9,51.45,0.06
SE99,51.48,-0.08
SG1,51.9,-0.2
SG10,51.85,0.06
SG11,51.85,-0.02
SG12,51.81,-0.04
SG13,51.8,-0.01
SG14,51.8,-0.08
SG15,52.01,-0.26
SG16,52.03,-0.29
SG17,52.04,-0.33
SG18,52.09,-0.27
SG19,52.13,-0.29
SG2,51.91,-0.18
SG3,51.86,-0.18
SG4,51.96,-0.27
SG5,51.95,-0.28
SG6,51.99,-0.22
SG7,51.91,-0.16
SG8,52.11,-0.05
SG9,51.95,0.01
SK1,53.41,-2.16
SK10,53.26,-2.13
SK11,53.27,-2.09
SK12,53.35,-2.12
SK13,53.45,-1.99
SK14,53.45,-2.08
SK15,53.48,-2.05
SK16,53.48,-2.08
SK17,53.2,-1.86
SK2,53.4,-2.14
SK22,53.38,-1.97
SK23,53.33,-1.91
SK3,53.39,-2.19
SK4,53.41,-2.16
SK5,53.44,-2.16
SK6,53.42,-2.1
SK7,53.36,-2.17
SK8,53.39,-2.22
SK9,53.33,-2.23
SL0,51.52,-0.51
SL1,51.51,-0.58
SL2,51.53,-0.61
SL3,51.48,-0.52
SL4,51.48,-0.61
SL5,51.4,-0.65
SL6,51.53,-0.7
SL60,51.52,-0.71
SL7,51.57,-0.78
SL8,51.58,-0.71
SL9,51.61,-0.55
SL95,51.51,-0.58
SM1,51.36,-0.19
SM2,51.35,-0.19
SM3,51.37,-0.16
SM4,51.38,-0.22
SM5,51.38,-0.18
SM6,51.37,-0.15
SM7,51.32,-0.21
SN1,51.56,-1.79
SN10,51.35,-1.99
SN11,51.43,-2
SN12,51.37,-2.13
SN13,51.43,-2.2
SN14,51.46,-2.13
SN15,51.47,-2.12
SN16,51.58,-2.1
SN17,51.55,-1.84
SN2,51.57,-1.78
SN25,51.6,-1.83
SN26,51.61,-1.79
SN3,51.56,-1.77
SN38,51.56,-1.79
SN4,51.56,-1.71
SN5,51.59,-1.91
SN6,51.64,-1.86
SN7,51.66,-1.58
SN8,51.42,-1.73
SN9,51.42,-1.73
SN99,51.55,-1.72
SO1,50.9,-1.4
SO14,50.91,-1.4
SO15,50.91,-1.44
SO16,50.94,-1.49
SO17,50.92,-1.4
SO18,50.92,-1.38
SO19,50.9,-1.33
SO2,50.91,-1.4
SO20,51.15,-1.44
SO21,51.09,-1.29
SO22,51.06,-1.33
SO23,51.07,-1.3
SO24,51.08,-1.14
SO25,51.07,-1.3
SO3,50.95,-1.21
SO30,50.9,-1.3
SO31,50.87,-1.27
SO32,50.95,-1.21
SO4,50.79,-1.61
SO40,50.93,-1.51
SO41,50.76,-1.62
SO42,50.82,-1.57
SO43,50.87,-1.58
SO45,50.8,-1.33
SO5,50.97,-1.52
SO50,50.98,-1.37
SO51,51.06,-1.55
SO52,50.98,-1.44
SO53,51,-1.39
SO9,50.9,-1.4
SO97,50.95,-1.36
SP1,51.07,-1.8
SP10,51.21,-1.48
SP11,51.28,-1.45
SP2,51.1,-1.87
SP3,51.08,-1.92
SP4,51.15,-1.71
SP5,51.06,-1.68
SP6,50.93,-1.79
SP7,51,-2.23
SP8,51.04,-2.27
SP9,51.23,-1.67
SR1,54.91,-1.38
SR2,54.87,-1.37
SR3,54.89,-1.4
SR4,54.91,-1.42
SR43,54.91,-1.43
SR5,54.91,-1.38
SR6,54.91,-1.38
SR7,54.84,-1.35
SR8,54.76,-1.33
SR88,54.76,-1.33
SR9,54.9,-1.36
SS0,51.55,0.68
SS1,51.54,0.71
SS11,51.61,0.52
SS12,51.61,0.52
SS13,51.59,0.51
SS14,51.57,0.46
SS15,51.59,0.43
SS16,51.56,0.47
SS17,51.52,0.44
SS2,51.55,0.72
SS22,51.56,0.71
SS3,51.55,0.81
SS4,51.58,0.71
SS5,51.6,0.66
SS6,51.58,0.6
SS7,51.56,0.58
SS8,51.52,0.59
SS9,51.55,0.65
SS99,51.53,0.73
ST1,53.02,-2.17
ST10,52.99,-1.99
ST11,52.96,-2.04
ST12,52.95,-2.16
ST13,53.11,-2.03
ST14,52.91,-1.86
ST15,52.89,-2.15
ST16,52.8,-2.12
ST17,52.79,-2.09
ST18,52.81,-2.08
ST19,52.73,-2.12
ST2,53.01,-2.13
ST20,52.74,-2.21
ST21,52.86,-2.25
ST3,53,-2.13
ST4,53,-2.18
ST5,53.04,-2.22
ST55,53.02,-2.25
ST6,53.05,-2.2
ST7,53.09,-2.24
ST8,53.12,-2.18
ST9,53.04,-2.05
SW10,51.48,-0.18
SW11,51.46,-0.16
SW12,51.45,-0.14
SW13,51.47,-0.25
SW14,51.46,-0.27
SW15,51.46,-0.22
SW16,51.44,-0.13
SW17,51.43,-0.18
SW18,51.46,-0.19
SW19,51.42,-0.19
SW1A,51.5,-0.12
SW1E,51.5,-0.14
SW1H,51.5,-0.14
SW1P,51.5,-0.14
SW1V,51.5,-0.14
SW1W,51.5,-0.15
SW1X,51.5,-0.16
SW1Y,51.51,-0.13
SW2,51.45,-0.12
SW20,51.42,-0.25
SW3,51.5,-0.16
SW4,51.46,-0.15
SW5,51.48,-0.18
SW6,51.48,-0.2
SW7,51.5,-0.17
SW8,51.48,-0.12
SW9,51.47,-0.11
SW95,51.48,-0.14
SW99,51.48,-0.12
SY1,52.71,-2.75
SY10,52.82,-3.29
SY11,52.86,-3.06
SY12,52.91,-2.9
SY13,52.97,-2.68
SY14,53.02,-2.78
SY15,52.54,-3.08
SY16,52.51,-3.31
SY17,52.49,-3.43
SY18,52.45,-3.54
SY19,52.61,-3.63
SY2,52.7,-2.73
SY20,52.59,-3.84
SY21,52.63,-3.37
SY22,52.77,-3.27
SY23,52.41,-4.08
SY24,52.45,-4.02
SY25,52.29,-3.9
SY3,52.67,-2.78
SY4,52.73,-2.86
SY5,52.64,-2.93
SY6,52.53,-2.81
SY7,52.36,-2.95
SY8,52.37,-2.72
SY9,52.49,-3
SY99,52.71,-2.75
TA1,51.02,-3.11
TA10,51.01,-2.89
TA11,51.06,-2.71
TA12,50.98,-2.77
TA13,50.95,-2.81
TA14,50.94,-2.76
TA15,50.96,-2.72
TA16,50.91,-2.8
TA17,50.91,-2.83
TA18,50.89,-2.8
TA19,50.93,-2.91
TA2,51.03,-3.12
TA20,50.88,-2.96
TA21,50.99,-3.24
TA22,51.03,-3.54
TA23,51.18,-3.33
TA24,51.22,-3.58
TA3,51.01,-3.07
TA4,51.03,-3.17
TA5,51.13,-3.1
TA6,51.13,-3
TA7,51.11,-2.98
TA8,51.23,-3
TA9,51.22,-2.97
TD1,55.62,-2.81
TD10,55.71,-2.46
TD11,55.78,-2.35
TD12,55.65,-2.25
TD13,55.94,-2.36
TD14,55.87,-2.09
TD15,55.77,-2
TD2,55.72,-2.76
TD3,55.68,-2.56
TD4,55.63,-2.67
TD5,55.6,-2.43
TD6,55.57,-2.65
TD7,55.55,-2.84
TD8,55.48,-2.56
TD9,55.42,-2.79
TF1,52.7,-2.52
TF10,52.77,-2.38
TF11,52.67,-2.38
TF12,52.61,-2.48
TF13,52.6,-2.56
TF2,52.69,-2.46
TF3,52.66,-2.44
TF4,52.66,-2.47
TF5,52.72,-2.54
TF6,52.7,-2.54
TF7,52.63,-2.44
TF8,52.63,-2.48
TF9,52.9,-2.48
TN1,51.13,0.26
TN10,51.2,0.28
TN11,51.21,0.31
TN12,51.16,0.55
TN13,51.27,0.19
TN14,51.29,0.2
TN15,51.29,0.21
TN16,51.27,0.07
TN17,51.11,0.46
TN18,51.05,0.51
TN19,51.01,0.44
TN2,51.15,0.28
TN20,51.02,0.26
TN21,50.97,0.25
TN22,50.97,0.1
TN23,51.15,0.87
TN24,51.13,0.9
TN25,51.17,0.87
TN26,51.15,0.88
TN27,51.21,0.8
TN28,50.99,0.94
TN29,51.03,1
TN3,51.13,0.22
TN30,51.07,0.69
TN31,50.95,0.72
TN32,50.99,0.48
TN33,50.92,0.49
TN34,50.86,0.58
TN35,50.88,0.64
TN36,50.92,0.71
TN37,50.85,0.56
TN38,50.85,0.54
TN39,50.83,0.43
TN4,51.16,0.26
TN40,50.84,0.47
TN5,51.06,0.34
TN6,51.06,0.16
TN7,51.1,0.11
TN8,51.2,0.06
TN9,51.19,0.29
TQ1,50.46,-3.53
TQ10,50.43,-3.83
TQ11,50.48,-3.78
TQ12,50.53,-3.6
TQ13,50.6,-3.59
TQ14,50.54,-3.51
TQ2,50.47,-3.54
TQ3,50.45,-3.59
TQ4,50.44,-3.57
TQ5,50.38,-3.52
TQ6,50.35,-3.57
TQ7,50.28,-3.78
TQ8,50.23,-3.78
TQ9,50.43,-3.68
TR1,50.26,-5.05
TR10,50.17,-5.11
TR11,50.16,-5.07
TR12,50.08,-5.21
TR13,50.14,-5.31
TR14,50.22,-5.3
TR15,50.23,-5.23
TR16,50.25,-5.23
TR17,50.13,-5.49
TR18,50.12,-5.54
TR19,50.1,-5.58
TR2,50.28,-4.99
TR20,50.14,-5.48
TR21,50.12,-5.54
TR22,49.89,-6.34
TR23,49.95,-6.35
TR24,49.95,-6.34
TR25,49.96,-6.28
TR26,50.21,-5.48
TR27,50.18,-5.42
TR3,50.25,-5.06
TR4,50.28,-5.24
TR5,50.31,-5.18
TR6,50.35,-5.14
TR7,50.41,-5.09
TR8,50.44,-5.04
TR9,50.44,-4.94
TR93,50.13,-5.5
TS1,54.58,-1.24
TS10,54.62,-1.07
TS11,54.59,-1.02
TS12,54.58,-0.97
TS13,54.56,-0.91
TS14,54.54,-1.05
TS15,54.45,-1.34
TS16,54.53,-1.35
TS17,54.54,-1.3
TS18,54.56,-1.31
TS19,54.57,-1.32
TS2,54.58,-1.23
TS20,54.59,-1.31
TS21,54.55,-1.36
TS22,54.6,-1.3
TS23,54.6,-1.3
TS24,54.7,-1.21
TS25,54.67,-1.19
TS26,54.68,-1.24
TS27,54.72,-1.25
TS28,54.73,-1.38
TS29,54.72,-1.41
TS3,54.55,-1.2
TS4,54.58,-1.23
TS5,54.56,-1.27
TS6,54.57,-1.17
TS7,54.53,-1.17
TS8,54.5,-1.22
TS9,54.47,-1.19
TS90,54.58,-1.24
TW1,51.45,-0.33
TW10,51.48,-0.28
TW11,51.43,-0.33
TW12,51.43,-0.38
TW13,51.45,-0.42
TW14,51.45,-0.41
TW15,51.43,-0.44
TW16,51.42,-0.41
TW17,51.4,-0.45
TW18,51.43,-0.5
TW19,51.45,-0.55
TW2,51.44,-0.34
TW20,51.44,-0.54
TW3,51.47,-0.36
TW4,51.46,-0.38
TW5,51.48,-0.38
TW6,51.47,-0.46
TW7,51.47,-0.35
TW8,51.48,-0.3
TW9,51.46,-0.3
UB1,51.51,-0.38
UB10,51.54,-0.47
UB11,51.51,-0.44
UB18,51.5,-0.4
UB2,51.51,-0.38
UB3,51.51,-0.42
UB4,51.53,-0.42
UB5,51.55,-0.37
UB6,51.54,-0.34
UB7,51.49,-0.47
UB8,51.54,-0.49
UB9,51.55,-0.49
W1,51.52,-0.15
W10,51.53,-0.22
W11,51.52,-0.2
W12,51.52,-0.24
W13,51.53,-0.33
W14,51.5,-0.22
W1A,51.52,-0.13
W1B,51.52,-0.15
W1C,51.52,-0.15
W1D,51.52,-0.13
W1F,51.51,-0.13
W1G,51.52,-0.15
W1H,51.52,-0.15
W1J,51.51,-0.14
W1K,51.5,-0.15
W1M,51.52,-0.15
W1N,51.51,-0.15
W1P,51.52,-0.14
W1R,51.51,-0.14
W1S,51.51,-0.15
W1T,51.52,-0.13
W1U,51.52,-0.15
W1V,51.51,-0.14
W1W,51.52,-0.14
W1X,51.51,-0.15
W1Y,51.51,-0.14
W2,51.52,-0.18
W3,51.52,-0.27
W4,51.5,-0.25
W5,51.53,-0.3
W6,51.5,-0.23
W7,51.52,-0.34
W8,51.5,-0.19
W9,51.52,-0.18
WA1,53.39,-2.6
WA10,53.45,-2.74
WA11,53.46,-2.7
WA12,53.46,-2.62
WA13,53.38,-2.48
WA14,53.38,-2.35
WA15,53.37,-2.31
WA16,53.3,-2.38
WA2,53.41,-2.56
WA3,53.47,-2.56
WA4,53.38,-2.59
WA5,53.4,-2.61
WA55,53.39,-2.61
WA6,53.27,-2.77
WA7,53.33,-2.69
WA8,53.37,-2.72
WA88,53.37,-2.77
WA9,53.45,-2.72
WC1A,51.52,-0.13
WC1B,51.52,-0.13
WC1E,51.52,-0.13
WC1H,51.52,-0.13
WC1N,51.52,-0.13
WC1R,51.52,-0.12
WC1V,51.52,-0.11
WC1X,51.52,-0.11
WC2A,51.52,-0.11
WC2B,51.51,-0.12
WC2E,51.51,-0.12
WC2H,51.51,-0.13
WC2N,51.51,-0.13
WC2R,51.51,-0.12
WC99,51.52,-0.12
WD1,51.65,-0.42
WD17,51.66,-0.4
WD18,51.65,-0.39
WD19,51.65,-0.38
WD2,51.64,-0.36
WD23,51.64,-0.36
WD24,51.67,-0.4
WD25,51.69,-0.41
WD3,51.64,-0.47
WD4,51.71,-0.45
WD5,51.71,-0.42
WD6,51.65,-0.28
WD7,51.68,-0.32
WD99,51.65,-0.42
WF1,53.68,-1.5
WF10,53.73,-1.35
WF11,53.7,-1.26
WF12,53.67,-1.63
WF13,53.69,-1.63
WF14,53.69,-1.7
WF15,53.71,-1.68
WF16,53.71,-1.67
WF17,53.72,-1.64
WF2,53.69,-1.52
WF3,53.72,-1.57
WF4,53.67,-1.42
WF5,53.66,-1.58
WF6,53.7,-1.42
WF7,53.67,-1.35
WF8,53.69,-1.31
WF9,53.63,-1.3
WF90,53.67,-1.49
WN1,53.55,-2.64
WN2,53.56,-2.61
WN3,53.54,-2.64
WN4,53.5,-2.65
WN5,53.54,-2.69
WN6,53.57,-2.64
WN7,53.5,-2.52
WN8,53.54,-2.75
WR1,52.2,-2.22
WR10,52.11,-2.07
WR11,52.08,-1.94
WR12,52.04,-1.86
WR13,52.13,-2.29
WR14,52.13,-2.31
WR15,52.31,-2.59
WR2,52.19,-2.23
WR3,52.21,-2.23
WR4,52.21,-2.16
WR5,52.19,-2.21
WR6,52.15,-2.44
WR7,52.21,-2.12
WR78,52.2,-2.22
WR8,52.09,-2.24
WR9,52.27,-2.17
WR99,52.19,-2.25
WS1,52.59,-1.98
WS10,52.55,-2.02
WS11,52.69,-2.03
WS12,52.69,-2.03
WS13,52.68,-1.83
WS14,52.67,-1.83
WS15,52.75,-1.93
WS2,52.59,-2.03
WS3,52.61,-1.98
WS4,52.62,-1.95
WS5,52.57,-1.96
WS6,52.66,-2.01
WS7,52.68,-1.92
WS8,52.65,-1.93
WS9,52.6,-1.92
WV1,52.59,-2.11
WV10,52.59,-2.12
WV11,52.62,-2.09
WV12,52.6,-2.04
WV13,52.59,-2.06
WV14,52.57,-2.07
WV15,52.53,-2.41
WV16,52.53,-2.42
WV2,52.58,-2.12
WV3,52.57,-2.14
WV4,52.57,-2.14
WV5,52.52,-2.2
WV6,52.59,-2.15
WV7,52.64,-2.28
WV8,52.63,-2.19
WV9,52.66,-2.14
WV98,52.6,-2.13
WV99,52.67,-2.42
YO1,53.96,-1.09
YO10,53.95,-1.06
YO11,54.28,-0.4
YO12,54.28,-0.42
YO13,54.32,-0.45
YO14,54.21,-0.29
YO15,54.11,-0.15
YO16,54.09,-0.21
YO17,54.13,-0.8
YO18,54.25,-0.78
YO19,53.92,-1.07
YO2,53.95,-1.09
YO21,54.49,-0.62
YO22,54.48,-0.61
YO23,53.95,-1.09
YO24,53.96,-1.09
YO25,54.02,-0.47
YO26,53.96,-1.09
YO3,53.97,-1.06
YO30,54.02,-1.16
YO31,53.97,-1.06
YO32,54.02,-1.09
YO4,53.99,-0.91
YO41,53.99,-0.91
YO42,53.92,-0.8
YO43,53.86,-0.67
YO5,53.86,-1.19
YO51,54.1,-1.4
YO6,54.02,-1.16
YO60,54.13,-0.98
YO61,54.1,-1.11
YO62,54.16,-0.93
YO7,54.23,-1.34
YO8,53.78,-1.07
YO90,53.96,-1.09
YO91,53.97,-1.08
YO95,53.93,-0.82
ZE1,60.15,-1.14
ZE2,60.34,-1.02
ZE3,59.89,-1.31
